"svspp","stocks","biomass","treatment","year","total","ztotal","lowerci","upperci","ciflag"
"101","unit","yes","YNN","2002","68393.0606430069","68393.0606430069","9077.5524766369","127721.052487546","0"
"101","unit","yes","YNN","2003","424622.976679834","424622.976679834","77099.3959734443","567494.471646755","-1"
"101","unit","yes","YNN","2004","1355862.8986448","1355862.8986448","732666.598582017","1984166.87956674","0"
"101","unit","yes","YNN","2005","1070910.5600809","1070910.5600809","630480.188821827","1511411.93936145","0"
"101","unit","yes","YNN","2006","417938.196754464","417938.196754464","73163.3956448164","756543.610266641","0"
"101","unit","yes","YNN","2007","403452.20533355","403452.20533355","223022.75342482","645304.210186482","0"
"101","unit","yes","YNN","2008","567455.017718287","567455.017718287","274550.125313178","989264.01150431","0"
"101","unit","yes","YNN","2009","550614.897565656","550614.897565656","306901.168903006","794362.45813352","0"
"101","unit","yes","YNN","2010","1176901.11325947","1176901.11325947","659708.673357619","1694280.94640181","0"
"101","unit","yes","YNN","2011","1342488.40306735","1342488.40306735","613745.248738862","1929946.04871836","0"
"101","unit","yes","YNN","2012","1020006.12502923","1020006.12502923","504024.259000409","1534400.02697739","0"
"101","unit","yes","YNN","2013","378402.39167069","378402.39167069","153308.344264982","603359.908239634","0"
"101","unit","yes","YNN","2014","2928406.80137571","2928406.80137571","506916.101574072","4994075.31661478","0"
"101","unit","yes","YNN","2015","3281262.35397473","3281262.35397473","981948.325100928","5612148.91655321","0"
"101","unit","yes","YNN","2016","578078.588896738","578078.588896738","274487.897639213","874352.18232176","0"
"101","unit","yes","YNN","2017","481452.959286381","481452.959286381","118120.390148034","850707.610691324","0"
"101","unit","yes","YNN","2018","0",NA,"0","0","0"
"101","unit","no","NYY","1976","366284.888046585","366284.888046585","204001.074319369","694564.29467398","0"
"101","unit","no","NYY","1977","0",NA,"0","77181.8686902953","0"
"101","unit","no","NYY","1978","95707.0735184407","95707.0735184407","0","128411.20979277","0"
"101","unit","no","NYY","1979","0",NA,"0","0","0"
"101","unit","no","NYY","1980","135253.890534572","135253.890534572","96169.2919177051","213117.891656482","0"
"101","unit","no","NYY","1981","173690.092960742","173690.092960742","121352.801095039","331380.366322598","0"
"101","unit","no","NYY","1982","0",NA,"0","0","0"
"101","unit","no","NYY","1983","0",NA,"0","0","0"
"101","unit","no","NYY","1984","0",NA,"0","0","0"
"101","unit","no","NYY","1985","0",NA,"0","0","0"
"101","unit","no","NYY","1986","0",NA,"0","0","0"
"101","unit","no","NYY","1987","0",NA,"0","0","0"
"101","unit","no","NYY","1988","0",NA,"0","0","0"
"101","unit","no","NYY","1989","0",NA,"0","0","0"
"101","unit","no","NYY","1990","0",NA,"0","0","0"
"101","unit","no","NYY","1991","0",NA,"0","0","0"
"101","unit","no","NYY","1992","0",NA,"0","0","0"
"101","unit","no","NYY","1993","0",NA,"0","0","0"
"101","unit","no","NYY","1994","0",NA,"0","0","0"
"101","unit","no","NYY","1995","0",NA,"0","0","0"
"101","unit","no","NYY","1996","0",NA,"0","0","0"
"101","unit","no","NYY","1997","0",NA,"0","0","0"
"101","unit","no","NYY","1998","166666.129455232","166666.129455232","114040.086987898","219387.731329115","0"
"101","unit","no","NYY","1999","0",NA,"0","0","0"
"101","unit","no","NYY","2000","0",NA,"0","0","0"
"101","unit","no","NYY","2001","181301.841361603","181301.841361603","124963.754444958","237634.638122887","0"
"101","unit","no","NYY","2002","102957.400235631","102957.400235631","56231.599790668","149691.42993626","0"
"101","unit","no","NYY","2003","0",NA,"0","0","-1"
"101","unit","no","NYY","2004","106797.532583706","106797.532583706","50499.6832393236","163086.92345634","0"
"101","unit","no","NYY","2005","165478.555101437","165478.555101437","87039.6986779158","243924.352145902","0"
"101","unit","no","NYY","2006","217882.415782665","217882.415782665","137301.134914581","298421.918435019","0"
"101","unit","no","NYY","2007","138787.851565289","138787.851565289","90140.7367118326","196781.03052491","0"
"101","unit","no","NYY","2008","391838.577260222","391838.577260222","269452.525710787","554941.742791518","0"
"101","unit","no","NYY","2009","231549.581761808","231549.581761808","146999.629020589","316099.534503027","0"
"101","unit","no","NYY","2010","282616.549214139","282616.549214139","154146.31226031","403692.19945898","0"
"101","unit","no","NYY","2011","374710.164624773","374710.164624773","221343.052179414","395270.311698398","0"
"101","unit","no","NYY","2012","171144.304840623","171144.304840623","115190.732729662","227163.9485517","0"
"101","unit","no","NYY","2013","110028.443300153","110028.443300153","66011.9030334547","154037.791553111","0"
"101","unit","no","NYY","2014","136202.171122073","136202.171122073","70163.8333785496","208037.218713336","0"
"101","unit","no","NYY","2015","198546.604807807","198546.604807807","138125.280803262","259098.61704461","0"
"101","unit","no","NYY","2016","135190.903845829","135190.903845829","91244.0216539157","179104.442987029","0"
"101","unit","no","NYY","2017","0",NA,"0","0","0"
"101","unit","no","NYY","2018","0",NA,"0","0","0"
"101","unit","no","YYY","1976","384788.580340041","384788.580340041","209980.675338908","697494.895053077","0"
"101","unit","no","YYY","1977","0",NA,"-24840.9374030033","73388.9062510762","0"
"101","unit","no","YYY","1978","110320.35171216","110320.35171216","0","143025.318450617","0"
"101","unit","no","YYY","1979","0",NA,"0","0","0"
"101","unit","no","YYY","1980","156032.727125949","156032.727125949","119856.424370849","236831.847237782","0"
"101","unit","no","YYY","1981","200651.188706553","200651.188706553","130276.047754418","336455.817879192","0"
"101","unit","no","YYY","1982","0",NA,"0","0","0"
"101","unit","no","YYY","1983","0",NA,"0","0","0"
"101","unit","no","YYY","1984","0",NA,"0","0","0"
"101","unit","no","YYY","1985","0",NA,"0","0","0"
"101","unit","no","YYY","1986","0",NA,"0","0","0"
"101","unit","no","YYY","1987","0",NA,"0","0","0"
"101","unit","no","YYY","1988","0",NA,"0","0","0"
"101","unit","no","YYY","1989","0",NA,"0","0","0"
"101","unit","no","YYY","1990","0",NA,"0","0","0"
"101","unit","no","YYY","1991","0",NA,"0","0","0"
"101","unit","no","YYY","1992","0",NA,"0","0","0"
"101","unit","no","YYY","1993","0",NA,"0","0","0"
"101","unit","no","YYY","1994","0",NA,"0","0","0"
"101","unit","no","YYY","1995","0",NA,"0","0","0"
"101","unit","no","YYY","1996","0",NA,"0","0","0"
"101","unit","no","YYY","1997","0",NA,"0","0","0"
"101","unit","no","YYY","1998","192279.222830947","192279.222830947","139634.274890515","245012.276198891","0"
"101","unit","no","YYY","1999","0",NA,"0","0","0"
"101","unit","no","YYY","2000","0",NA,"0","0","0"
"101","unit","no","YYY","2001","209072.551750997","209072.551750997","152727.299789717","265430.446078301","0"
"101","unit","no","YYY","2002","118737.95250522","118737.95250522","72002.6928737349","165477.922767326","0"
"101","unit","no","YYY","2003","0",NA,"0","0","-1"
"101","unit","no","YYY","2004","123167.808421854","123167.808421854","66871.935081948","179468.739038147","0"
"101","unit","no","YYY","2005","190757.135746509","190757.135746509","112322.470347163","269211.559967959","0"
"101","unit","no","YYY","2006","251207.544349482","251207.544349482","170621.93737673","331747.693860541","0"
"101","unit","no","YYY","2007","160100.081481568","160100.081481568","111458.477319084","219214.327604794","0"
"101","unit","no","YYY","2008","451839.001657742","451839.001657742","329455.424265766","619949.618625926","0"
"101","unit","no","YYY","2009","266989.692963578","266989.692963578","182439.655429233","351549.828367881","0"
"101","unit","no","YYY","2010","326056.112480764","326056.112480764","189680.762373397","449709.235012582","0"
"101","unit","no","YYY","2011","426611.087603084","426611.087603084","268683.611451809","442608.591052494","0"
"101","unit","no","YYY","2012","197416.166840786","197416.166840786","141447.73240859","253444.130216212","0"
"101","unit","no","YYY","2013","126911.753482782","126911.753482782","82879.3536936791","170906.784166521","0"
"101","unit","no","YYY","2014","157049.10956987","157049.10956987","91028.6332989387","230445.381679489","0"
"101","unit","no","YYY","2015","228908.177999485","228908.177999485","168478.452707115","289449.382289269","0"
"101","unit","no","YYY","2016","155818.582576726","155818.582576726","111876.489117912","199741.561533471","0"
"101","unit","no","YYY","2017","0",NA,"0","0","0"
"101","unit","no","YYY","2018","0",NA,"0","0","0"
"101","unit","no","NYN","1976","713874.501157134","713874.501157134","356673.216190922","1174959.36691151","0"
"101","unit","no","NYN","1977","457466.885601807","457466.885601807","198608.877828953","779849.113780949","0"
"101","unit","no","NYN","1978","286832.269431139","286832.269431139","133163.399336053","452971.105470694","0"
"101","unit","no","NYN","1979","224165.445276543","224165.445276543","103453.760982975","399505.120033486","0"
"101","unit","no","NYN","1980","297180.126159396","297180.126159396","139962.437251297","572999.09659333","0"
"101","unit","no","NYN","1981","365518.27041503","365518.27041503","220426.56577735","525659.566647811","0"
"101","unit","no","NYN","1982","90152.2613863084","90152.2613863084","23839.555130916","175958.585601903","0"
"101","unit","no","NYN","1983","97515.2785926256","97515.2785926256","40632.0281762502","162770.568612002","0"
"101","unit","no","NYN","1984","57870.750058881","57870.750058881","25943.0354254288","89818.0337181391","0"
"101","unit","no","NYN","1985","128779.872725216","128779.872725216","46599.6908696037","210926.452964968","0"
"101","unit","no","NYN","1986","172210.900741074","172210.900741074","27569.8909169343","312526.571863131","0"
"101","unit","no","NYN","1987","167294.482988561","167294.482988561","46536.1599980012","282205.547938164","0"
"101","unit","no","NYN","1988","30908.3846169496","30908.3846169496","-3.21752087827901e-12","54542.7936370105","0"
"101","unit","no","NYN","1989","162295.410455243","162295.410455243","34800.6548718704","375837.930364959","0"
"101","unit","no","NYN","1990","455738.050365945","455738.050365945","157840.420227746","856427.809269885","0"
"101","unit","no","NYN","1991","105438.279953207","105438.279953207","53151.9502934617","157722.5953147","0"
"101","unit","no","NYN","1992","61846.6397778496","61846.6397778496","18368.6464925802","97613.2860394568","0"
"101","unit","no","NYN","1993","63300.8719483541","63300.8719483541","28530.8617255668","98089.7574531391","0"
"101","unit","no","NYN","1994","38627.6683254195","38627.6683254195","12462.634331402","71196.5386750752","0"
"101","unit","no","NYN","1995","97603.6357742827","97603.6357742827","36517.9119524292","146899.7145734","0"
"101","unit","no","NYN","1996","57951.2698485106","57951.2698485106","18363.0159176754","111195.14875282","0"
"101","unit","no","NYN","1997","235022.244047732","235022.244047732","36506.5091146276","470597.105917747","0"
"101","unit","no","NYN","1998","213674.524942605","213674.524942605","144650.129772819","282821.60878186","0"
"101","unit","no","NYN","1999","149748.83393034","149748.83393034","64104.3873474454","259106.425219902","0"
"101","unit","no","NYN","2000","189435.611801827","189435.611801827","99770.8176361316","279082.602086756","0"
"101","unit","no","NYN","2001","210214.904625088","210214.904625088","124947.19750982","303739.047361734","0"
"101","unit","no","NYN","2002","198027.553408291","198027.553408291","89813.1083210155","306290.991108303","0"
"101","unit","no","NYN","2003","231652.704154327","231652.704154327","131671.587838945","331629.711286148","-1"
"101","unit","no","NYN","2004","444036.199067519","444036.199067519","173605.646642888","710174.437509926","0"
"101","unit","no","NYN","2005","432450.623998421","432450.623998421","155652.595341103","709320.106726642","0"
"101","unit","no","NYN","2006","264073.46571631","264073.46571631","137301.134914581","390810.821674689","0"
"101","unit","no","NYN","2007","315426.935375656","315426.935375656","178000.08383944","473657.747796912","0"
"101","unit","no","NYN","2008","459716.044719536","459716.044719536","269452.525710787","709415.643950057","0"
"101","unit","no","NYN","2009","432890.590403643","432890.590403643","211801.132025873","643673.59360977","0"
"101","unit","no","NYN","2010","570385.371185269","570385.371185269","344393.206690939","838725.110083667","0"
"101","unit","no","NYN","2011","862609.108353548","862609.108353548","319991.77689174","1314648.92129001","0"
"101","unit","no","NYN","2012","495441.069201986","495441.069201986","228734.041261226","762398.81572277","0"
"101","unit","no","NYN","2013","261197.956703841","261197.956703841","145591.662809385","376757.595439564","0"
"101","unit","no","NYN","2014","321512.708606347","321512.708606347","123533.811406252","544747.640551432","0"
"101","unit","no","NYN","2015","318743.996550682","318743.996550682","138139.840291408","527582.610605031","0"
"101","unit","no","NYN","2016","380482.403558402","380482.403558402","129745.939509983","719210.849629848","0"
"101","unit","no","NYN","2017","70633.2126315413","70633.2126315413","17153.8678194606","125276.722443745","0"
"101","unit","no","NYN","2018","0",NA,"0","0","0"
"101","unit","no","YYN","1976","698092.63362666","698092.63362666","337045.273471083","1128783.97409689","0"
"101","unit","no","YYN","1977","434872.023435535","434872.023435535","165761.058083404","752720.011055803","0"
"101","unit","no","YYN","1978","289507.166949016","289507.166949016","131864.242207184","454705.552940706","0"
"101","unit","no","YYN","1979","230514.937838357","230514.937838357","102021.084065879","398781.928508236","0"
"101","unit","no","YYN","1980","333347.526564174","333347.526564174","183934.385510494","621334.41845509","0"
"101","unit","no","YYN","1981","367396.051232262","367396.051232262","220324.534894834","526795.175453354","0"
"101","unit","no","YYN","1982","104996.98328955","104996.98328955","37282.6111512136","193217.351167396","0"
"101","unit","no","YYN","1983","112489.125444194","112489.125444194","55618.4103934806","178568.685211523","0"
"101","unit","no","YYN","1984","66759.0901968426","66759.0901968426","34828.259126152","98702.9842347747","0"
"101","unit","no","YYN","1985","148488.982582404","148488.982582404","66292.0349188325","230657.037802579","0"
"101","unit","no","YYN","1986","165536.346040033","165536.346040033","14947.061332231","309137.616600654","0"
"101","unit","no","YYN","1987","193312.950146645","193312.950146645","72065.6726793014","307736.952438874","0"
